(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		ID85 (7993 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID307 (336 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID109 (339 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1094 (1203 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID872 (242 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID121 (339 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID127 (339 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID133 (339 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID139 (339 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID145 (678 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID151 (670 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID157 (664 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID163 (2250 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID169 (472 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID175 (472 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID253 (636 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID259 (404 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID193 (472 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID199 (473 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID205 (1928 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID211 (478 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID217 (478 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID223 (478 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID229 (478 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID235 (448 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID241 (1021 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID247 (1842 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID181 (472 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID187 (472 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID265 (1666 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID343 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID277 (478 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID283 (478 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID289 (478 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID295 (448 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID301 (1021 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID307 (636 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID313 (404 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID319 (334 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID325 (1033 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID331 (620 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID409 (340 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID271 (478 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID349 (1033 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID355 (620 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID361 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID367 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID373 (1041 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID379 (340 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID385 (949 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID391 (635 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID397 (949 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID403 (635 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID337 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID283 (8 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID115 (339 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID800 (3274 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID806 (1229 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID812 (662 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID818 (578 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID824 (1910 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID830 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID836 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID842 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID848 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID854 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID860 (946 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID938 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID944 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID878 (288 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID884 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID890 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID896 (237 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID902 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID908 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID914 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID920 (239 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID926 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID932 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID866 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		3d Arm (24 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID950 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1028 (241 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID962 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID968 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID974 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID980 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID986 (357 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID992 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID998 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1004 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1010 (242 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1016 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		skpF49F (986 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID956 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1034 (163 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1040 (340 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1046 (340 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1052 (342 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1058 (342 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1064 (340 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1070 (1815 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1076 (6768 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1082 (657 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1088 (578 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1022 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID223 (24 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID223 (402 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1106 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1250 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1118 (237 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1124 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1130 (1271 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1136 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1142 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1148 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1154 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1160 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1166 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1172 (356 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1256 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1178 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1190 (237 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1196 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1202 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1208 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1214 (356 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1220 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1226 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1232 (241 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1262 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID74 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1340 (602 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID68 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID392 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1274 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1280 (3619 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1286 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1292 (5376 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1298 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1304 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1310 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1316 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1322 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1238 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1328 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1334 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID14 (1238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID20 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID26 (605 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID32 (6842 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID38 (242 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID44 (242 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID50 (461 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID56 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID62 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1268 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1244 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1184 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID80 (605 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID242 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID236 (1023 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID98 (242 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID104 (476 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID110 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID116 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID122 (242 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID128 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID134 (582 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID140 (582 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID248 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID146 (10644 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID158 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID164 (250 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID170 (188 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID176 (20 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID182 (197 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID188 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID194 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID200 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID206 (1662 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID212 (6286 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID152 (2108 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID398 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID326 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID380 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID86 (6360 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID92 (241 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID260 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID266 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID272 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID278 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID284 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID290 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID296 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID302 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID386 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID308 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID254 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID320 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID332 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID338 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID344 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID350 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID356 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID362 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID368 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID374 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID314 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID404 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID794 (96 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID61 (6139 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID548 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID416 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID422 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID428 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID434 (964 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID440 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID446 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID452 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID458 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID464 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID560 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID470 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID476 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID488 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID494 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID500 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID506 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID512 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID518 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID524 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID530 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID536 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID554 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID542 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID704 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID698 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1112 (356 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID572 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID578 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID584 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID590 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID596 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID602 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID608 (396 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID614 (299 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID620 (394 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID638 (894 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID626 (299 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID632 (841 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID644 (815 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID650 (364 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID656 (304 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID662 (382 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID668 (282 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID674 (577 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID680 (2578 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID686 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID692 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID566 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1100 (1189 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID482 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID710 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID67 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID728 (708 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID734 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID740 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID746 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID752 (355 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID758 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID764 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID770 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID776 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID79 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID782 (162 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID788 (72 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		skpEDFA (1197 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID13 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID19 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID25 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID31 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID37 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID43 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID49 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID55 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID73 (8 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID410 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID716 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID217 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID722 (824 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID91 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID97 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID103 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID109 (46 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID115 (8 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID121 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID127 (8 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID133 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID139 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID157 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID145 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID151 (36 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID163 (6 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID169 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID175 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID181 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID187 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID193 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID199 (17 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID205 (24 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID211 (28 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID85 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID235 (6 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID151 (239 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID241 (6 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID259 (8 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID265 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID271 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID277 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID283 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID289 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID295 (657 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID301 (420 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID385 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID307 (39 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID319 (28 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID325 (46 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID331 (204 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID337 (11 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID343 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID349 (18 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID355 (24 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID361 (14 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID367 (28 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID373 (40 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID313 (14 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID253 (11 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID247 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID379 (40 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID391 (16 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID415 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID421 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID427 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
